product_id,product_name,category,unit_price,active
1789,Product_1789,Electronics,333.69,true
1790,Product_1790,,147.15,true
1791,Product_1791,Clothing,23.42,true
1792,Product_1792,Home,407.92,true
1793,Product_1793,Clothing,254.98,true
1794,Product_1794,Home,118.42,false
1795,Product_1795,Clothing,121.57,true
1796,Product_1796,Clothing,475.28,true
1797,Product_1797,Clothing,250.85,true
1798,Product_1798,,316.1,true
1799,Product_1799,Electronics,261.59,true
1800,Product_1800,Electronics,352.54,false
1801,Product_1801,Electronics,149.03,true
1802,Product_1802,Electronics,150.76,true
1803,Product_1803,Clothing,47.52,true
1804,Product_1804,Electronics,294.21,true
1805,Product_1805,Clothing,365.38,true
1806,Product_1806,Clothing,244.01,true
1807,Product_1807,Clothing,108.67,true
1808,Product_1808,Home,160.0,false
1809,Product_1809,Home,31.64,true
1810,Product_1810,Clothing,297.4,true
1811,Product_1811,Electronics,427.28,true
1812,Product_1812,Clothing,419.43,true
1813,Product_1813,Home,93.77,false
1814,Product_1814,Electronics,250.39,true
1815,Product_1815,Electronics,369.84,true
1816,Product_1816,Electronics,393.41,true
1817,Product_1817,,397.93,true
1818,Product_1818,Clothing,342.74,true
1819,Product_1819,Electronics,149.8,true
1820,Product_1820,Electronics,137.36,true
1821,Product_1821,Home,427.69,true
1822,Product_1822,Electronics,178.95,true
1823,Product_1823,Electronics,365.6,false
1824,Product_1824,,245.61,false
1825,Product_1825,Home,204.98,true
1826,Product_1826,Clothing,258.7,true
1827,Product_1827,Electronics,216.53,true
1828,Product_1828,Electronics,246.07,true
1829,Product_1829,Home,58.82,true
1830,Product_1830,Electronics,490.19,true
1831,Product_1831,Electronics,163.85,true
1832,Product_1832,,273.64,true
1833,Product_1833,Clothing,148.24,true
1834,Product_1834,Home,447.3,true
1835,Product_1835,Clothing,197.72,false
1836,Product_1836,Electronics,238.7,true
1837,Product_1837,Clothing,16.31,true
1838,Product_1838,Clothing,316.24,true
1839,Product_1839,Home,182.62,true
1840,Product_1840,Clothing,139.6,true
1841,Product_1841,Clothing,316.27,true
1842,Product_1842,Electronics,37.74,true
1843,Product_1843,Clothing,55.6,true
1844,Product_1844,Electronics,402.65,true
1845,Product_1845,Home,141.13,true
1846,Product_1846,Clothing,444.43,true
1847,Product_1847,,218.39,true
1848,Product_1848,,404.32,true
1849,Product_1849,Clothing,160.93,true
1850,Product_1850,Clothing,367.03,true
1851,Product_1851,Electronics,19.21,true
1852,Product_1852,Electronics,260.42,true
1853,Product_1853,Electronics,43.15,true
1854,Product_1854,Home,343.09,true
1855,Product_1855,,440.45,true
1856,Product_1856,Clothing,100.7,true
1857,Product_1857,Clothing,113.86,true
1858,Product_1858,Clothing,386.52,true
1859,Product_1859,Electronics,344.71,true
1860,Product_1860,Electronics,110.94,true
1861,Product_1861,Electronics,240.64,true
1862,Product_1862,Clothing,266.81,true
1863,Product_1863,Clothing,229.56,true
1864,Product_1864,Home,355.84,true
1865,Product_1865,Electronics,216.12,true
1866,Product_1866,Home,80.98,true
1867,Product_1867,Electronics,62.64,true
1868,Product_1868,Clothing,364.17,true
1869,Product_1869,Clothing,85.07,false
1870,Product_1870,Home,76.26,true
1871,Product_1871,Electronics,147.92,false
1872,Product_1872,Electronics,351.49,true
1873,Product_1873,Electronics,214.8,false
1874,Product_1874,Clothing,282.49,true
1875,Product_1875,Home,328.71,false
1876,Product_1876,Clothing,90.5,true
1877,Product_1877,Electronics,79.62,true
1878,Product_1878,Home,396.05,true
1879,Product_1879,Clothing,299.19,true
1880,Product_1880,Clothing,99.96,true
1881,Product_1881,Electronics,374.51,true
1882,Product_1882,,458.16,true
1883,Product_1883,Electronics,263.4,true
1884,Product_1884,,444.27,true
1885,Product_1885,Electronics,463.5,true
1886,Product_1886,Home,136.0,true
1887,Product_1887,Clothing,399.35,true
1888,Product_1888,Electronics,452.99,false
1889,Product_1889,Clothing,169.99,true
1890,Product_1890,Home,373.74,true
1891,Product_1891,Electronics,238.7,true
1892,Product_1892,Electronics,184.94,false
1893,Product_1893,Electronics,38.02,true
1894,Product_1894,Clothing,309.17,true
1895,Product_1895,,341.15,true
1896,Product_1896,Electronics,177.95,true
1897,Product_1897,Electronics,440.05,true
1898,Product_1898,Clothing,18.85,true
1899,Product_1899,Electronics,473.16,false
1900,Product_1900,Electronics,439.37,true
1901,Product_1901,Electronics,450.19,true
1902,Product_1902,Home,461.12,true
1903,Product_1903,Clothing,397.46,true
1904,Product_1904,Clothing,172.4,true
1905,Product_1905,Electronics,282.63,true
1906,Product_1906,,150.1,true
1907,Product_1907,Electronics,430.05,true
1908,Product_1908,Electronics,191.77,true
1909,Product_1909,Home,279.36,true
1910,Product_1910,,326.25,true
1911,Product_1911,Electronics,407.39,true
1912,Product_1912,Clothing,251.08,false
1913,Product_1913,Electronics,235.67,true
1914,Product_1914,Home,122.02,true
1915,Product_1915,Clothing,233.53,true
1916,Product_1916,Clothing,341.92,true
1917,Product_1917,Electronics,233.75,true
1918,Product_1918,Home,464.81,true
1919,Product_1919,Electronics,275.63,true
1920,Product_1920,Clothing,239.5,true
1921,Product_1921,Electronics,337.02,false
1922,Product_1922,Home,371.92,true
1923,Product_1923,Clothing,475.1,true
1924,Product_1924,Clothing,163.25,true
1925,Product_1925,Electronics,374.19,true
1926,Product_1926,Home,405.28,true
1927,Product_1927,Electronics,24.69,true
1928,Product_1928,Clothing,134.15,true
1929,Product_1929,Electronics,346.75,true
1930,Product_1930,Electronics,268.18,true
1931,Product_1931,Clothing,27.76,true
1932,Product_1932,Clothing,379.86,true
1933,Product_1933,Clothing,292.86,true
1934,Product_1934,Electronics,310.14,true
1935,Product_1935,Home,238.04,true
1936,Product_1936,Clothing,127.19,true
1937,Product_1937,Home,476.91,true
1938,Product_1938,Home,417.5,true
1939,Product_1939,Electronics,221.57,true
1940,Product_1940,Electronics,390.8,true
1941,Product_1941,Electronics,412.16,true
1942,Product_1942,Electronics,421.75,false
1943,Product_1943,Electronics,62.34,false
1944,Product_1944,,152.53,true
1945,Product_1945,Electronics,423.82,true
1946,Product_1946,Clothing,337.98,false
1947,Product_1947,Home,466.9,false
1948,Product_1948,Electronics,374.09,true
1949,Product_1949,Clothing,345.32,true
1950,Product_1950,,397.15,true
1951,Product_1951,Electronics,354.75,true
1952,Product_1952,Electronics,248.69,true
1953,Product_1953,Electronics,76.92,false
1954,Product_1954,Electronics,308.34,true
1955,Product_1955,Clothing,158.04,true
1956,Product_1956,Home,361.1,true
1957,Product_1957,Electronics,192.9,true
1958,Product_1958,Electronics,218.8,true
1959,Product_1959,Electronics,42.19,true
1960,Product_1960,Electronics,34.68,true
1961,Product_1961,Electronics,154.35,true
1962,Product_1962,Clothing,481.43,true
1963,Product_1963,Electronics,45.25,true
1964,Product_1964,Electronics,133.53,true
1965,Product_1965,Clothing,366.61,true
1966,Product_1966,Home,75.59,true
1967,Product_1967,Clothing,316.96,false
1968,Product_1968,Home,377.49,true
1969,Product_1969,Home,186.03,true
1970,Product_1970,Electronics,277.89,false
1971,Product_1971,Electronics,271.97,true
1972,Product_1972,Clothing,102.96,true
1973,Product_1973,Clothing,440.92,true
1974,Product_1974,,301.46,true
1975,Product_1975,Clothing,14.45,true
1976,Product_1976,Clothing,407.04,true
1977,Product_1977,,123.06,true
1978,Product_1978,Home,366.27,true
1979,Product_1979,Home,270.34,true
1980,Product_1980,Clothing,452.89,true
1981,Product_1981,Home,144.96,true
1982,Product_1982,,61.88,true
1983,Product_1983,Clothing,407.31,true
1984,Product_1984,Electronics,484.46,true
1985,Product_1985,Clothing,411.99,true
1986,Product_1986,Home,295.85,true
1987,Product_1987,Clothing,494.96,true
1988,Product_1988,Electronics,443.67,true
1989,Product_1989,Electronics,386.24,true
1990,Product_1990,Electronics,86.89,true
1991,Product_1991,Clothing,363.92,true
1992,Product_1992,Electronics,186.86,true
1993,Product_1993,,178.4,true
1994,Product_1994,Electronics,390.47,true
1995,Product_1995,Electronics,91.87,true
1996,Product_1996,Electronics,287.6,true
1997,Product_1997,Clothing,193.48,true
1998,Product_1998,Clothing,61.28,true
1999,Product_1999,Electronics,96.53,true
2000,Product_2000,Electronics,425.16,true
2001,Product_2001,Clothing,322.46,true
2002,Product_2002,Electronics,446.32,true
2003,Product_2003,Electronics,291.28,true
2004,Product_2004,Clothing,34.47,true
2005,Product_2005,Clothing,135.78,true
2006,Product_2006,Clothing,433.2,true
2007,Product_2007,Home,77.65,true
2008,Product_2008,,61.7,true
2009,Product_2009,Home,443.63,true
2010,Product_2010,Clothing,337.98,true
2011,Product_2011,Home,215.96,true
2012,Product_2012,Electronics,146.2,true
2013,Product_2013,Clothing,152.04,true
2014,Product_2014,,229.6,true
2015,Product_2015,Clothing,318.25,true
2016,Product_2016,Home,492.47,true
2017,Product_2017,Electronics,366.15,true
2018,Product_2018,Clothing,437.98,true
2019,Product_2019,Home,423.7,true
2020,Product_2020,Electronics,193.49,false
2021,Product_2021,Home,223.86,true
2022,Product_2022,Electronics,243.91,true
2023,Product_2023,,151.23,true
2024,Product_2024,Clothing,409.13,true
2025,Product_2025,,210.77,false
2026,Product_2026,,191.04,true
2027,Product_2027,Clothing,429.78,true
2028,Product_2028,,398.79,true
2029,Product_2029,Home,321.93,true
2030,Product_2030,Electronics,150.22,true
2031,Product_2031,Home,318.72,true
2032,Product_2032,Home,268.37,true
2033,Product_2033,,136.77,true
2034,Product_2034,Clothing,90.26,false
2035,Product_2035,Home,454.94,true
2036,Product_2036,Electronics,206.5,true
2037,Product_2037,Clothing,39.64,true
2038,Product_2038,Electronics,100.43,true
2039,Product_2039,Clothing,331.28,true
2040,Product_2040,Clothing,163.61,true
2041,Product_2041,Clothing,467.06,true
2042,Product_2042,Home,473.45,true
2043,Product_2043,Home,402.43,true
2044,Product_2044,Clothing,481.61,true
2045,Product_2045,,38.9,true
2046,Product_2046,Electronics,440.35,true
2047,Product_2047,Electronics,244.34,true
2048,Product_2048,Electronics,213.57,true
2049,Product_2049,Electronics,180.33,true
2050,Product_2050,Clothing,281.08,false
2051,Product_2051,Electronics,165.11,true
2052,Product_2052,Electronics,402.08,true
2053,Product_2053,Electronics,362.01,true
2054,Product_2054,Home,176.98,true
2055,Product_2055,Clothing,392.03,true
2056,Product_2056,Clothing,410.9,true
2057,Product_2057,Clothing,21.54,false
2058,Product_2058,Clothing,447.3,true
2059,Product_2059,Electronics,494.66,true
2060,Product_2060,Home,181.76,true
2061,Product_2061,Electronics,472.95,true
2062,Product_2062,Clothing,472.68,true
2063,Product_2063,Clothing,463.1,true
2064,Product_2064,Clothing,381.93,true
2065,Product_2065,Home,278.54,true
2066,Product_2066,Clothing,105.39,true
2067,Product_2067,Electronics,110.58,true
2068,Product_2068,Electronics,59.69,true
2069,Product_2069,Clothing,231.31,true
2070,Product_2070,Home,217.55,true
2071,Product_2071,Clothing,404.28,true
2072,Product_2072,Electronics,374.87,false
2073,Product_2073,Electronics,343.65,false
2074,Product_2074,,223.59,true
2075,Product_2075,Home,17.54,true
2076,Product_2076,Clothing,316.83,true
2077,Product_2077,Clothing,60.52,true
2078,Product_2078,Electronics,162.9,true
2079,Product_2079,Clothing,137.44,true
2080,Product_2080,Electronics,200.05,true
2081,Product_2081,,78.97,true
2082,Product_2082,Clothing,427.16,true
2083,Product_2083,Clothing,233.23,true
2084,Product_2084,Electronics,177.87,true
2085,Product_2085,Clothing,128.11,true
2086,Product_2086,Clothing,56.99,true
2087,Product_2087,Clothing,325.39,true
2088,Product_2088,Electronics,111.53,true
2089,Product_2089,Electronics,483.23,true
2090,Product_2090,Clothing,467.32,true
2091,Product_2091,Electronics,357.4,true
2092,Product_2092,Home,304.14,true
2093,Product_2093,Electronics,362.57,false
2094,Product_2094,,445.01,true
2095,Product_2095,Home,24.87,true
2096,Product_2096,Clothing,340.69,true
2097,Product_2097,Electronics,438.1,true
2098,Product_2098,Clothing,168.78,true
2099,Product_2099,Home,209.85,true
2100,Product_2100,Clothing,355.48,true
2101,Product_2101,Clothing,214.14,true
2102,Product_2102,Electronics,292.69,true
2103,Product_2103,Home,222.34,true
2104,Product_2104,Clothing,443.53,true
2105,Product_2105,Clothing,152.13,false
2106,Product_2106,Electronics,327.25,true
2107,Product_2107,Home,452.08,true
2108,Product_2108,Electronics,170.93,true
2109,Product_2109,Home,363.76,true
2110,Product_2110,Electronics,69.51,true
2111,Product_2111,Home,248.4,true
2112,Product_2112,Electronics,381.79,false
2113,Product_2113,Clothing,397.21,true
2114,Product_2114,Electronics,211.26,true
2115,Product_2115,Home,393.63,true
2116,Product_2116,Home,53.66,true
2117,Product_2117,Electronics,385.91,true
2118,Product_2118,Clothing,307.39,true
2119,Product_2119,Electronics,389.4,true
2120,Product_2120,Electronics,224.04,true
2121,Product_2121,Electronics,54.12,true
2122,Product_2122,Electronics,46.88,true
2123,Product_2123,Home,426.8,true
2124,Product_2124,Home,133.83,true
2125,Product_2125,Electronics,455.58,true
2126,Product_2126,Electronics,395.17,true
2127,Product_2127,Home,128.57,true
2128,Product_2128,Electronics,171.67,true
2129,Product_2129,Home,121.31,true
2130,Product_2130,Clothing,194.12,true
2131,Product_2131,Electronics,215.01,true
2132,Product_2132,Electronics,389.1,true
2133,Product_2133,Electronics,50.13,true
2134,Product_2134,Clothing,364.56,true
2135,Product_2135,Electronics,424.73,true
2136,Product_2136,Clothing,210.5,true
2137,Product_2137,Electronics,368.96,false
2138,Product_2138,Home,46.68,true
2139,Product_2139,Electronics,90.48,true
2140,Product_2140,,59.51,true
2141,Product_2141,Home,150.29,true
2142,Product_2142,Home,389.66,true
2143,Product_2143,Home,51.87,true
2144,Product_2144,Home,74.75,true
2145,Product_2145,Home,138.01,true
2146,Product_2146,,412.95,true
2147,Product_2147,Electronics,228.53,true
2148,Product_2148,,185.96,true
2149,Product_2149,Electronics,149.52,true
2150,Product_2150,Clothing,248.5,true
2151,Product_2151,Clothing,217.35,true
2152,Product_2152,Home,486.0,false
2153,Product_2153,Home,193.63,true
2154,Product_2154,Home,146.54,true
2155,Product_2155,Electronics,437.77,false
2156,Product_2156,Electronics,358.98,true
2157,Product_2157,Home,62.91,true
2158,Product_2158,,59.28,true
2159,Product_2159,Clothing,219.19,true
2160,Product_2160,Clothing,452.11,true
2161,Product_2161,Clothing,22.81,true
2162,Product_2162,Electronics,482.09,true
2163,Product_2163,,420.62,true
2164,Product_2164,Home,345.52,true
2165,Product_2165,Electronics,131.37,true
2166,Product_2166,,346.6,true
2167,Product_2167,Home,415.01,true
2168,Product_2168,,280.93,true
2169,Product_2169,Electronics,113.72,true
2170,Product_2170,Clothing,445.92,true
2171,Product_2171,Electronics,272.89,true
2172,Product_2172,Electronics,409.71,true
2173,Product_2173,Electronics,147.69,true
2174,Product_2174,Electronics,494.33,true
2175,Product_2175,Electronics,219.61,true
2176,Product_2176,Clothing,476.12,true
2177,Product_2177,Home,310.19,true
2178,Product_2178,Clothing,401.81,true
2179,Product_2179,Home,237.98,false
2180,Product_2180,Home,213.42,true
2181,Product_2181,Clothing,116.39,true
2182,Product_2182,Home,493.29,true
2183,Product_2183,Home,226.96,true
2184,Product_2184,Clothing,425.89,true
2185,Product_2185,Home,199.08,true
2186,Product_2186,Clothing,315.29,true
2187,Product_2187,Home,281.11,true
2188,Product_2188,,443.68,false
2189,Product_2189,Clothing,165.23,true
2190,Product_2190,Electronics,222.73,true
2191,Product_2191,Clothing,165.2,true
2192,Product_2192,Clothing,68.69,true
2193,Product_2193,,250.51,true
2194,Product_2194,Clothing,305.23,true
2195,Product_2195,Electronics,30.18,true
2196,Product_2196,Home,372.94,true
2197,Product_2197,Clothing,333.88,true
2198,Product_2198,Clothing,413.73,true
2199,Product_2199,Electronics,27.39,false
2200,Product_2200,Electronics,384.56,true
2201,Product_2201,Clothing,175.73,true
2202,Product_2202,Clothing,128.44,true
2203,Product_2203,Home,58.1,true
2204,Product_2204,Electronics,364.59,true
2205,Product_2205,Electronics,439.95,true
2206,Product_2206,Clothing,366.5,true
2207,Product_2207,Electronics,40.64,false
2208,Product_2208,Clothing,330.48,true
2209,Product_2209,Electronics,180.2,true
2210,Product_2210,,145.11,false
2211,Product_2211,Clothing,274.55,true
2212,Product_2212,Electronics,210.68,true
2213,Product_2213,Clothing,484.44,true
2214,Product_2214,Clothing,325.87,true
2215,Product_2215,,68.96,true
2216,Product_2216,Clothing,472.22,true
2217,Product_2217,Clothing,168.67,true
2218,Product_2218,Clothing,340.48,true
2219,Product_2219,Clothing,71.03,true
2220,Product_2220,Electronics,63.06,true
2221,Product_2221,Electronics,263.82,true
2222,Product_2222,Electronics,369.61,true
2223,Product_2223,Clothing,221.77,false
2224,Product_2224,Electronics,444.08,false
2225,Product_2225,Electronics,80.35,true
2226,Product_2226,Clothing,162.68,true
2227,Product_2227,Electronics,292.97,true
2228,Product_2228,Home,213.65,true
2229,Product_2229,Clothing,414.61,false
2230,Product_2230,Electronics,393.85,true
2231,Product_2231,Electronics,492.49,true
2232,Product_2232,,130.5,true
2233,Product_2233,Home,122.08,true
2234,Product_2234,Electronics,69.09,true
2235,Product_2235,,80.91,true
2236,Product_2236,Home,374.09,true
2237,Product_2237,Clothing,21.57,true
2238,Product_2238,Home,15.03,false
2239,Product_2239,Clothing,425.7,true
2240,Product_2240,Electronics,310.54,true
2241,Product_2241,Clothing,254.99,true
2242,Product_2242,Electronics,441.67,true
2243,Product_2243,Electronics,336.24,true
2244,Product_2244,Clothing,230.59,true
2245,Product_2245,Clothing,464.03,true
2246,Product_2246,,154.01,true
2247,Product_2247,Home,333.67,false
2248,Product_2248,Clothing,45.37,true
2249,Product_2249,Electronics,392.43,true
2250,Product_2250,Clothing,312.42,true
2251,Product_2251,Home,59.24,true
2252,Product_2252,Clothing,147.82,true
2253,Product_2253,Home,240.54,true
2254,Product_2254,Home,264.71,false
2255,Product_2255,Home,390.76,true
2256,Product_2256,Clothing,380.53,true
2257,Product_2257,Electronics,415.54,true
2258,Product_2258,Electronics,491.04,true
2259,Product_2259,Electronics,97.22,true
2260,Product_2260,Clothing,51.62,true
2261,Product_2261,Clothing,452.18,true
2262,Product_2262,Electronics,142.05,true
2263,Product_2263,,90.45,false
2264,Product_2264,Electronics,302.08,true
2265,Product_2265,Home,177.24,true
2266,Product_2266,Clothing,275.79,true
2267,Product_2267,Clothing,117.08,true
2268,Product_2268,Electronics,217.51,true
2269,Product_2269,Clothing,230.17,true
2270,Product_2270,Electronics,94.63,true
2271,Product_2271,Home,338.02,true
2272,Product_2272,Electronics,486.14,true
2273,Product_2273,Electronics,303.68,true
2274,Product_2274,Electronics,341.28,true
2275,Product_2275,,226.37,true
2276,Product_2276,,233.04,true
2277,Product_2277,Clothing,56.31,true
2278,Product_2278,Electronics,125.3,true
2279,Product_2279,Electronics,68.82,true
2280,Product_2280,Clothing,272.14,true
2281,Product_2281,Home,258.24,true
2282,Product_2282,Clothing,395.48,false
2283,Product_2283,Electronics,30.52,true
2284,Product_2284,Electronics,140.82,true
2285,Product_2285,Electronics,163.51,true
2286,Product_2286,Electronics,347.71,true
2287,Product_2287,Clothing,252.09,true
2288,Product_2288,Home,112.45,true
2289,Product_2289,Electronics,364.87,true
2290,Product_2290,Clothing,158.55,true
2291,Product_2291,Clothing,117.17,true
2292,Product_2292,Electronics,360.2,true
2293,Product_2293,Electronics,235.49,true
2294,Product_2294,Home,319.49,true
2295,Product_2295,Home,90.1,true
2296,Product_2296,Electronics,218.61,true
2297,Product_2297,Electronics,490.64,true
2298,Product_2298,Electronics,280.11,true
2299,Product_2299,Home,218.77,true
2300,Product_2300,Clothing,38.57,true
2301,Product_2301,Electronics,231.36,true
2302,Product_2302,Clothing,463.11,true
2303,Product_2303,Clothing,399.61,false
2304,Product_2304,,85.97,true
2305,Product_2305,Clothing,12.31,false
2306,Product_2306,Home,149.58,true
2307,Product_2307,Electronics,286.57,true
2308,Product_2308,Electronics,153.72,true
2309,Product_2309,Electronics,13.16,true
2310,Product_2310,Home,290.92,true
2311,Product_2311,Electronics,474.93,true
2312,Product_2312,Clothing,201.54,true
2313,Product_2313,Home,448.83,true
2314,Product_2314,Home,473.8,true
2315,Product_2315,Electronics,44.53,true
2316,Product_2316,Home,203.27,true
2317,Product_2317,Clothing,408.84,true
2318,Product_2318,Electronics,498.69,true
2319,Product_2319,Electronics,79.99,true
2320,Product_2320,Electronics,70.11,true
2321,Product_2321,Clothing,265.02,false
2322,Product_2322,Home,497.44,true
2323,Product_2323,Electronics,336.24,true
2324,Product_2324,Home,420.38,true
2325,Product_2325,Home,187.5,true
2326,Product_2326,Clothing,220.88,true
2327,Product_2327,Electronics,201.43,true
2328,Product_2328,,414.8,true
2329,Product_2329,Electronics,293.96,true
2330,Product_2330,Clothing,59.73,true
2331,Product_2331,Electronics,466.11,true
2332,Product_2332,Clothing,351.79,true
2333,Product_2333,Electronics,159.81,true
2334,Product_2334,Home,209.25,true
2335,Product_2335,Electronics,73.61,true
2336,Product_2336,Electronics,19.9,true
2337,Product_2337,,199.55,true
2338,Product_2338,Home,414.97,true
2339,Product_2339,Electronics,369.54,false
2340,Product_2340,Home,15.39,true
2341,Product_2341,Clothing,149.81,true
2342,Product_2342,Clothing,166.97,true
2343,Product_2343,Electronics,173.59,false
2344,Product_2344,Electronics,498.34,true
2345,Product_2345,Home,188.33,true
2346,Product_2346,Electronics,317.47,true
2347,Product_2347,Electronics,126.47,true
2348,Product_2348,Clothing,106.45,true
2349,Product_2349,Clothing,211.35,true
2350,Product_2350,Clothing,391.58,true
2351,Product_2351,Electronics,189.51,true
2352,Product_2352,Electronics,134.6,true
2353,Product_2353,Clothing,422.93,true
2354,Product_2354,Clothing,106.43,true
2355,Product_2355,Clothing,44.96,true
2356,Product_2356,Electronics,444.31,true
2357,Product_2357,Electronics,68.05,false
2358,Product_2358,Electronics,397.44,true
2359,Product_2359,Home,450.15,true
2360,Product_2360,Home,275.27,true
2361,Product_2361,Home,127.13,true
2362,Product_2362,Clothing,339.66,true
2363,Product_2363,Clothing,258.3,true
2364,Product_2364,Home,239.06,false
2365,Product_2365,Home,193.05,true
2366,Product_2366,Electronics,322.84,true
2367,Product_2367,Electronics,191.21,true
2368,Product_2368,Electronics,311.37,true
2369,Product_2369,Electronics,25.48,true
2370,Product_2370,Electronics,130.81,true
2371,Product_2371,Electronics,378.98,true
2372,Product_2372,Electronics,77.09,true
2373,Product_2373,Electronics,315.27,true
2374,Product_2374,Electronics,305.97,true
2375,Product_2375,Home,268.8,true
2376,Product_2376,,99.1,true
2377,Product_2377,Home,76.11,true
2378,Product_2378,Clothing,270.36,true
2379,Product_2379,Electronics,410.32,false
2380,Product_2380,Electronics,97.21,true
2381,Product_2381,Electronics,253.56,true
2382,Product_2382,Clothing,278.96,true
2383,Product_2383,Clothing,218.5,true
2384,Product_2384,Clothing,366.74,false
2385,Product_2385,Clothing,470.3,true
2386,Product_2386,Electronics,260.82,true
2387,Product_2387,Clothing,265.71,true
2388,Product_2388,Home,25.04,true
2389,Product_2389,Electronics,346.69,true
2390,Product_2390,Clothing,52.37,true
2391,Product_2391,Clothing,426.25,true
2392,Product_2392,,75.79,true
2393,Product_2393,Home,162.82,true
2394,Product_2394,Clothing,48.68,true
2395,Product_2395,Clothing,284.07,false
2396,Product_2396,,454.05,true
2397,Product_2397,Electronics,392.22,false
2398,Product_2398,Clothing,137.64,true
2399,Product_2399,Electronics,322.77,true
2400,Product_2400,Electronics,443.36,true
2401,Product_2401,Clothing,127.77,true
2402,Product_2402,Electronics,339.14,true
2403,Product_2403,Electronics,453.41,false
2404,Product_2404,Electronics,236.67,true
2405,Product_2405,Clothing,499.8,true
2406,Product_2406,,480.33,true
2407,Product_2407,,382.38,true
2408,Product_2408,Clothing,156.18,true
2409,Product_2409,Clothing,465.07,true
2410,Product_2410,Electronics,300.89,true
2411,Product_2411,Home,29.06,true
2412,Product_2412,Electronics,386.29,true
2413,Product_2413,Electronics,145.27,true
2414,Product_2414,Clothing,216.3,false
2415,Product_2415,,262.07,true
2416,Product_2416,Clothing,493.91,true
2417,Product_2417,Electronics,235.2,true
2418,Product_2418,Home,368.57,true
2419,Product_2419,Electronics,427.67,true
2420,Product_2420,Electronics,168.7,true
2421,Product_2421,Electronics,205.08,true
2422,Product_2422,,164.05,true
2423,Product_2423,Electronics,31.6,true
2424,Product_2424,Clothing,442.11,true
2425,Product_2425,Electronics,65.23,true
2426,Product_2426,Home,375.05,false
2427,Product_2427,Electronics,320.03,true
2428,Product_2428,,183.41,true
2429,Product_2429,,81.65,false
2430,Product_2430,Clothing,401.38,true
2431,Product_2431,,225.04,true
2432,Product_2432,Clothing,276.98,true
2433,Product_2433,Home,231.3,true
2434,Product_2434,Electronics,334.88,false
2435,Product_2435,Clothing,452.22,true
2436,Product_2436,Home,438.41,true
2437,Product_2437,,343.44,true
2438,Product_2438,Electronics,32.78,true
2439,Product_2439,,491.53,true
2440,Product_2440,Clothing,395.06,true
2441,Product_2441,Home,426.16,true
2442,Product_2442,Clothing,420.51,true
2443,Product_2443,Electronics,322.93,false
2444,Product_2444,Electronics,268.88,true
2445,Product_2445,Electronics,156.19,true
2446,Product_2446,Electronics,469.45,true
2447,Product_2447,Electronics,210.61,true
2448,Product_2448,Electronics,393.21,false
2449,Product_2449,Electronics,17.57,true
2450,Product_2450,Home,180.35,true
2451,Product_2451,Clothing,185.89,true
2452,Product_2452,,155.84,true
2453,Product_2453,Electronics,428.64,true
2454,Product_2454,Clothing,477.93,true
2455,Product_2455,Electronics,178.71,true
2456,Product_2456,Home,244.88,true
2457,Product_2457,,231.32,true
2458,Product_2458,Electronics,193.35,false
2459,Product_2459,Home,317.14,true
2460,Product_2460,Clothing,445.34,true
2461,Product_2461,Electronics,253.94,true
2462,Product_2462,Electronics,361.78,true
2463,Product_2463,Electronics,441.97,true
2464,Product_2464,Electronics,60.53,true
2465,Product_2465,Electronics,78.72,true
2466,Product_2466,Electronics,436.66,true
2467,Product_2467,Clothing,79.37,true
2468,Product_2468,Clothing,396.58,true
2469,Product_2469,Home,223.22,true
2470,Product_2470,Electronics,338.05,true
2471,Product_2471,Home,462.47,true
2472,Product_2472,,267.05,true
2473,Product_2473,Clothing,409.02,true
2474,Product_2474,Clothing,425.52,true
2475,Product_2475,,335.01,false
2476,Product_2476,Clothing,93.68,true
2477,Product_2477,Home,294.29,true
2478,Product_2478,Home,232.49,true
2479,Product_2479,Clothing,48.32,true
2480,Product_2480,Clothing,77.42,true
2481,Product_2481,Electronics,76.65,true
2482,Product_2482,Electronics,374.2,false
2483,Product_2483,Clothing,35.52,true
2484,Product_2484,,224.28,true
2485,Product_2485,Electronics,351.18,true
2486,Product_2486,Electronics,267.38,true
2487,Product_2487,Electronics,467.61,true
2488,Product_2488,Clothing,41.51,true
2489,Product_2489,Electronics,332.17,true
2490,Product_2490,Home,387.3,true
2491,Product_2491,Home,11.42,true
2492,Product_2492,Clothing,430.71,true
2493,Product_2493,Home,34.76,false
2494,Product_2494,,332.62,false
2495,Product_2495,Clothing,90.14,true
2496,Product_2496,,271.59,true
2497,Product_2497,Home,490.83,true
2498,Product_2498,Electronics,432.1,true
2499,Product_2499,Electronics,83.71,false
2500,Product_2500,,85.86,true
2501,Product_2501,Clothing,320.14,true
2502,Product_2502,Clothing,288.09,true
2503,Product_2503,Electronics,367.98,true
2504,Product_2504,Clothing,136.96,true
2505,Product_2505,Clothing,464.62,true
2506,Product_2506,Clothing,392.21,true
2507,Product_2507,Electronics,337.8,true
2508,Product_2508,Home,276.65,true
2509,Product_2509,Home,308.89,true
2510,Product_2510,Electronics,388.82,true
2511,Product_2511,Clothing,241.29,true
2512,Product_2512,Electronics,85.75,true
2513,Product_2513,,333.24,true
2514,Product_2514,Clothing,17.4,true
2515,Product_2515,Electronics,379.28,true
